"Distance quakes/tectonic_plates","Distance uniform_law/tectonic_plates"
179054.66595889,1593776.99978281
56388.5866614441,1509630.3303029
66481.7671984941,1203041.70689982
701907.369779638,304960.132538873
115351.51159381,1007844.84128595
21524.5376126997,1016377.2090753
10526.453816791,2778139.05638874
110020.428042672,2204088.45390334
6541.62999880016,1285060.86784225
40066.9625331638,3781944.55714606
21030.6840144493,2495832.14485179
45271.6153660254,674745.168157118
57416.0632821519,423651.517418288
806656.354318198,755444.973382968
3808.65456909797,400953.608215561
85811.8734017523,159661.941969534
85353.0087229089,1986391.34054573
108684.274219101,2086445.28836775
152619.51750849,247053.36927899
148256.773443053,127085.06691544
42223.8378397185,586874.047116027
190031.83265861,316871.403915845
164192.444943408,2783563.3719607
170502.907647622,441419.446239428
162979.229901629,1448681.12956102
84978.3659839888,446746.35332074
61180.5645816018,1992726.5965901
27555.0618063328,809554.948086382
74123.2518395137,406921.552481904
42167.2581351196,2167000.58268751
36194.7877051497,148264.583089122
84462.4766039294,278803.97784989
20885.6738230396,124852.547800257
116786.338299991,2593465.31731134
123531.810071184,36939.7360142873
116711.989917793,1113536.36339862
66779.134489591,103899.725824548
60240.6282132164,512291.056952558
74837.4856609177,533905.529694281
72768.2242868852,646481.385160654
59667.1400940331,1491950.10063627
141329.445289199,385557.524360879
152208.943255963,1034404.5142177
103226.502107231,46061.7388649819
107488.31575049,14783.6034786108
188048.684954962,898761.225485501
76240.3199676913,132607.277451194
85440.1065873801,1519302.67623356
73429.6761041696,715893.88589253
31753.0732434975,49608.9960286196
60698.0645802873,411979.284274633
51931.9301128435,891856.065255974
47204.9266412123,435675.229617737
161766.639724213,64247.8453746159
146547.124304477,1662251.5117816
197012.251053335,674716.417057782
60296.2819915291,353780.437137143
56443.6509390468,656248.355476164
23474.0958749946,1097973.34964212
97305.224457764,102169.896378417
31314.9376467673,1303767.89501382
295731.964325645,540635.674730805
98459.3326796819,529487.689952013
61732.5268600611,948188.498420154
107410.02932302,930799.254442533
87358.5866072997,859216.791102925
95285.0182896074,1926848.11728055
104533.780528453,1661787.12019252
48170.8987614814,971857.803151506
26874.3276928181,1220863.3709062
45051.684435306,2363984.74279721
89632.5415505386,76365.9751505554
17832.6074089962,342606.802489988
103079.614288181,194201.830835392
82823.1640759936,219192.672396791
13049.3304180044,435091.060741586
440094.0550033,745806.023837482
15924.6226668164,1027433.04005394
430254.102559885,1020434.92524154
437396.078445408,167384.464079055
52714.7982513477,2445750.04990984
55777.10714064,1198682.95800544
185545.934779097,725965.61756555
92784.2785598583,1952087.80361574
102573.208123123,1107214.72894304
116489.732565537,754653.049616919
119019.565901784,2763351.7884257
62737.2326628926,1652360.41854559
158858.862804949,37864.6173638677
26469.2450324182,234982.025857389
30466.9554549711,1601051.40255058
70854.4111857529,279653.229706333
85319.1934755051,333151.503223247
82595.3354841706,254920.644068284
112198.538286328,626493.301734223
51228.780111581,2539638.14642439
3437.12806925034,501561.835372114
36174.2060262438,2358589.00277374
73126.4874311107,1572527.0125253
72817.5511913187,921313.922839354
105142.184045489,1188037.26793321
281889.759665671,396651.723794882
13355.1841994078,364028.569496762
105581.215228551,343905.308647756
56022.6114634246,393201.588496739
18543.6015193549,973548.024559957
116548.407975715,353448.63612062
92316.267221431,814418.233760898
74389.213535697,419939.558328237
377476.924593012,138458.05657579
107984.429636351,917090.473930391
20123.6536755764,178935.368615909
93341.0665593411,114127.221409286
52625.6337188344,745660.688959934
169607.349782934,430207.61551544
153183.015672753,958954.043007799
98720.3353768865,1589215.13046342
30220.4976539047,375974.745252118
42474.7821265957,2164445.16010438
43387.2016888747,1799975.47357084
17315.8139205918,497625.851750616
135673.834825118,446607.117588643
174105.809339949,123224.471123846
14989.0449486201,2413724.44043835
5679.14623161126,925559.494911849
144047.591420377,113032.284690192
43938.4524816126,2554429.50046135
65210.0574543383,972914.097184466
45022.2042600561,28859.0862451631
31970.3341717267,19540.3078002655
39009.1535046251,1076247.1648338
103111.080499165,375273.605627875
41935.104518619,764454.141340485
9907.43468060119,988030.926298254
18257.5201652819,1286759.02078165
38630.407664492,1816879.97444597
64265.3037191671,1269555.3782537
59709.6947326922,390506.373421405
69135.6727163651,909161.481065414
72789.8036568098,232300.075611245
74800.3205347004,866820.613615129
51703.2183207175,128278.659637521
20859.9629281381,1147306.97544322
38913.4074572388,118393.470015575
87919.8270532873,227882.784579782
15652.7440489772,800031.243756679
791948.564296507,618765.440967278
758376.706903902,751293.703484973
111477.433152664,1774814.64820429
124846.535620469,1686962.81605969
44250.780325819,2188969.29903343
112210.38681813,1420955.31519989
74383.7003897947,172280.606419237
434604.633535362,2449954.45163118
32007.8080957709,927226.029287199
278836.189353162,2630661.90395332
113965.026655162,1370419.47275988
93974.6372336661,505082.825955099
127954.293565353,519017.55480849
123610.576332996,2048346.6399873
74148.4488888089,517670.014918985
9747.77031413928,351974.102824512
26644.0664200264,62205.2373077807
198747.335532463,1144302.74441184
307983.087590599,194726.356417389
73879.8006987495,324235.05645713
211098.119411652,874431.113907741
181922.777948809,594523.351664132
51106.4289101468,2357923.56121587
105835.312605729,1331206.72755055
51169.1563851397,1571103.27031986
35117.3218157836,2775180.57715129
164831.42615648,63548.3962195306
128731.0550919,734017.41172143
98840.4359921291,1956808.62890031
61203.2396537915,835767.905926993
257891.225892518,467988.402290898
188454.339948178,184775.216710321
179022.442931775,189793.099478216
204897.739642926,587881.607110024
130320.595747034,1969453.19922402
249833.721400549,153031.725162419
1954311.88223551,2191929.83974409
309211.829053067,413726.67693122
56528.0717843223,55683.6878398457
17276.6272110448,303749.875751912
11218.1126901084,2690302.60402289
31368.0548663747,316984.946266165
26886.8635187987,364956.397163086
47410.924128353,99202.2882636517
117369.372079856,1835371.069044
83859.1650904486,2743548.41635237
62728.4063196954,2685946.98212017
24523.6544348849,535691.662665441
670768.984298297,1070295.82231726
23215.7291171679,183524.121020212
129892.921768999,591982.998003668
57599.6436497569,2466516.15632507
2225.18961310649,1492588.00321507
72538.7911789119,1097564.70913327
76047.4366403585,831983.896500381
131174.893650944,1925985.5324819
5933.64559019282,2235418.3368503
159958.653738825,486729.680855961
97851.1653222935,3169113.92604336
15387.910815887,1425833.47504163
65230.1560402523,1390245.86480951
62826.9122595232,3132917.21096331
249799.791973987,1393714.63861316
75353.76988846,1033610.59249704
157213.229295459,1352698.38334037
82112.0150874374,2532205.29431008
7802.45152911465,576916.236203803
58439.5602041942,91672.0885706029
41474.212223911,1992041.05641752
111047.948818729,856533.62585203
1035916.87593098,1861649.41106856
138580.051643221,317600.83569348
5535.20597762812,474606.51617959
9971.00699810515,1255492.08178988
39853.6585536197,1533281.08880983
27560.1179558604,46060.9739427047
83132.2297066583,367701.319459863
44169.1473793765,2427038.57404575
99439.3613971482,2123725.77729249
25386.4728330998,2483724.12454785
40234.9975223532,833072.434553424
50092.5908861922,642909.139032807
63736.2589561411,157881.461254109
410160.47255676,85358.473622871
128885.340142575,2998041.75169933
268887.513182711,851540.987815912
133434.298397652,391078.076529893
887931.670622282,1735253.35521889
95540.6225548646,837712.975135523
122922.648975268,106686.635944466
68116.4572068061,747830.735443606
109902.411806925,229233.791499742
1018891.40459252,939149.181714516
71176.0612326038,213170.553149854
36122.3779389428,1195292.61960748
169283.313796731,2495949.69338417
76116.8220821771,291209.011583931
36882.6739688709,1861421.56609102
79098.0200118813,328610.506233956
176462.030731044,2702268.03280014
11102.1025662786,574482.501655424
117341.480817784,1857852.69295176
302116.841417157,722877.808022353
116607.028667886,1812840.31993174
74283.8648103473,1433239.98137119
39105.7054872262,1437504.60411494
25399.7629664776,92560.6447964888
293015.641550307,238999.679867646
24015.3636907747,2081903.51554776
40846.4902024505,853931.173807631
19415.006768379,1340173.62177002
78389.6965751706,691046.318008884
93659.0186358588,605605.133791176
27409.6266189948,1224777.71925951
17473.0053642517,2261280.97253079
19744.9796335396,560237.139033056
45601.2337860736,213584.273154715
48936.7497296345,1874656.61649102
40239.2854184099,688430.438358084
32896.8437390619,1246259.35941779
74511.7170140336,777574.217329686
143344.348317651,93052.7455640291
135086.11896456,541469.708328148
332533.407980415,739758.052501327
365212.395096894,10918.0715837468
957400.88237696,2982040.20429546
48603.3171400879,1636225.3655404
7178.68232701194,1517544.37637128
37409.546198299,1912648.1121199
56187.1376739756,121461.944747598
69417.3347257578,1164881.59225518
46576.2613166682,1473357.88769223
36727.8439730833,885862.825179478
62518.4627850493,840429.492054378
111966.48972918,584468.072958811
28818.3509167294,2666700.08263888
25512.932850822,519773.082426502
68128.3738936223,454230.806530398
93064.6362832522,1596053.73784208
45578.2903931064,99522.3361445487
245750.017068951,70162.990642234
101984.825860521,785730.229196074
5718.73457344528,2268145.45527081
23826.934733724,2379975.63795191
129286.548280031,1466422.83175245
193572.522940921,953570.915768876
112884.776670341,3102329.6703262
90326.0459634544,3003044.93068282
96952.3346497023,1426112.09643669
44587.8050488936,483816.141378259
13910.5853870187,327023.825157561
1881.34070298654,183775.781913931
18985.2179690559,58547.7340154832
29870.2662353126,122378.242217747
42689.1961784374,1052054.47542201
14052.9868593706,2800652.28753539
52851.468166129,1264082.58505986
96440.0104659947,253128.551310692
122087.039179414,94290.0401140015
43059.9560484683,857629.242586802
63672.5383818202,726638.950972832
60805.4137071283,664259.908015897
7127.77884264402,169963.146823864
16912.3815657701,733988.752406925
21464.6580510944,511621.130212514
49630.4221956466,1582010.8753372
284538.472224661,383732.731602339
57190.4541113512,158293.503176086
89495.4334772824,58147.7244524648
123586.268394001,278680.036320879
16518.3103035197,119520.838700972
49606.3171057684,830064.57383555
66139.7753944537,329893.039853171
94650.1398883791,76557.2699349752
6139.56273310287,1220418.41964926
177981.757971808,2264028.98215029
553478.442560981,32613.8229675249
1134757.05611147,2420633.91641914
40896.1610218974,1018679.28220678
50365.6737349604,1922658.83061603
526786.913786774,1007069.69532746
8129.36066095617,450588.098137949
26548.8895911074,459038.721746279
42764.6120236399,1348021.51817775
53401.1939237051,2510871.67282013
9561.83322806573,89863.8328162759
70988.0586995564,75476.0519804501
48071.5300963683,251023.011249458
7428.0009364631,198297.715785641
76105.0083654457,1458629.23969062
18356.2473492848,123346.018395222
30876.6108231337,7275.8754071734
105773.832662002,427043.455077615
136667.677595278,20498.7004983116
82778.3732692722,622153.096007867
102601.093853108,682517.983272215
83562.5236880085,241545.724143457
178787.768101786,190922.303260638
14659.317355094,1173765.92438105
164656.675455518,515904.318369821
118886.785550944,876924.21407527
171157.098845079,1274256.57778465
39136.6462958872,37555.641955743
94098.8130198225,1750709.65339649
112168.621849864,1006651.77937477
169284.755338165,1063771.78805617
69749.2004804983,1171296.33456267
41335.3524406128,831843.222107809
60484.0740644016,176076.293759005
99086.5669920322,2887675.5971463
81715.2649162155,286581.087760549
52708.6122516111,72391.5256598675
227827.394160178,968499.445277419
28658.7482772376,310096.303099741
31923.5715423603,108916.787017763
5532.08442915473,608282.469198902
50604.2296702221,1187654.00821889
41762.001647078,904196.992691264
140507.616333855,595376.332697474
173969.451487434,89885.4514369367
97277.6902461854,570645.380251866
12445.9499564377,3158763.87160344
59862.9518487089,1818765.93116956
67088.7081937109,1070064.49519246
31561.2687821242,1969292.02713273
548636.239452455,553495.179659007
46993.230004445,1624667.73034638
111771.990384654,28924.6566474923
12807.5510229737,92474.1568175335
74171.3844272917,46037.9369897591
196402.147237454,856840.016602051
107844.638792013,2275369.90972933
22828.3798565208,926721.692209437
16261.1366684492,306307.134964008
63407.304368274,1097440.40120457
53758.4325294985,111189.983490541
37123.1509063718,490091.019526284
61274.9723480591,1226948.3418151
42717.9241729254,228337.126398477
142559.440448527,1943750.99522672
225386.122783466,1291185.38582509
20616.0684045545,7058.13920694748
112575.156216287,83288.1420558786
183503.000141675,1564996.96760609
97240.742070404,1500655.95557363
161646.123012375,1215022.11220744
198076.102478345,1756120.71081447
27338.8852726733,437597.39268765
47215.8159279762,992030.04927594
30798.4021656934,2464451.45074419
24975.6272983955,1451170.64137292
20208.9395154302,1354117.85735377
27360.5442067813,805002.673476139
120044.500693843,106982.736034131
144211.018240057,361357.496766058
88923.7483591816,1360358.05837868
93962.609959305,144112.935401067
38362.864189215,1945590.40234746
75868.6307676899,1569114.93765001
52041.7480419909,98624.0547937405
94777.3599874834,2209593.40273857
15796.9858579697,2059608.18784438
34174.3102130941,780949.826186623
67541.2256204403,2214603.13015404
235464.779541126,2739518.71650575
175324.088772528,1020306.39620501
47205.2104552544,131776.83611813
47771.6324952412,1585021.9541813
71813.5519820016,469912.402362134
88656.8045273364,1819161.53633306
78791.4709389266,850191.70101146
49412.7963144851,642179.380790176
66906.8020651215,1172834.52880487
16950.595737984,225219.057858019
51436.6089883848,21547.9755676122
53547.3424563974,2684168.708323
43647.366978159,54488.2764337055
65031.3285468871,2656086.97762165
63567.5415738259,2933941.22486909
52412.6975373308,267802.638586844
64136.9129812301,747309.894213367
53481.9301718686,248616.998564338
11469.4839073068,1140273.48343986
37082.5964000651,511590.999438866
46950.5570375852,343922.949032714
40362.1747408376,664567.653163454
74758.2704000098,1113009.30579274
96407.8302108243,444089.323274519
97571.3520175758,346713.899563292
43682.7330850096,612334.71242305
